encoder,pc1,pc2,pc3,task,brightness
B_task,-2.7750158,-0.3197323,0.31964338,0.82796794,0.79408765
B_task,1.2042894,0.63867575,-0.0028657913,0.2896427,0.37783083
B_task,-0.24501896,0.29932243,-0.39342836,0.23830594,0.37827116
B_task,0.45855427,-0.7044578,-0.035104215,0.6385085,0.53522146
B_task,1.464148,-0.7275076,-0.05668962,0.52720064,0.34294608
B_task,0.86356974,-0.24613382,0.16201454,0.56488675,0.5002652
B_task,-3.8183393,0.462183,-0.25931215,0.21461491,0.82155704
B_task,0.35360909,-0.036587343,-0.25810027,0.31862414,0.48026666
B_task,1.6151857,0.2819962,0.7879876,0.7520532,0.46039855
B_task,1.5512338,0.691558,0.2615373,0.35832325,0.5694313
B_task,-0.23303175,0.50289875,0.85906494,0.75748557,0.5492365
B_task,-0.013896465,0.36816502,-0.90125024,0.04664466,0.59519583
B_task,-1.7962523,-0.29117852,0.38711834,0.95086616,0.7756227
B_task,-0.019177437,1.1476884,0.027523637,0.20807303,0.48793745
B_task,-1.0518317,0.4563344,0.5125824,0.47820765,0.63977504
B_task,3.0037537,-0.36269045,0.6079112,0.92088526,0.12328073
B_task,1.7964635,0.893528,0.14360154,0.2534797,0.2320745
B_task,-1.8994322,0.03687273,-0.5480717,0.22738427,0.8118338
B_task,-3.277094,-0.120819174,0.5757257,0.9856407,0.6953907
B_task,0.83040094,-0.24287155,0.4717722,0.90443015,0.6152124
B_task,-0.13359165,0.16740549,0.32994366,0.5322462,0.6553408
B_task,0.8560338,1.5037105,-0.30587667,0.061021946,0.5094768
B_task,1.6015444,-0.9060734,-0.10999149,0.60466874,0.42931223
B_task,-0.71375227,1.5117239,0.4951614,0.25157818,0.65431696
B_task,2.1058865,0.38564712,-0.30165598,0.21401048,0.2931491
B_task,-0.719367,-1.2712666,-0.18847919,0.93214303,0.60440093
B_task,-0.68085337,-0.43854424,0.118643284,0.6194233,0.666402
B_task,1.0511198,-1.0398481,-0.7173428,0.44403952,0.3403657
B_task,0.0070900917,0.6452315,-0.750657,0.06265886,0.49416098
B_task,-3.3423243,0.52139163,0.10703617,0.3716214,0.8515679
B_task,0.07244444,-1.2074876,-0.07795608,0.86398315,0.4217015
B_task,-0.43307114,1.0278124,0.38980436,0.3026763,0.6444539
B_task,0.29732132,-0.15901302,-0.32197407,0.32279426,0.3100755
B_task,0.14319181,0.3524307,0.72174096,0.60685605,0.44906238
B_task,-0.55869055,0.79904926,-0.020430923,0.25214067,0.48321486
B_task,1.5185328,-0.41776377,0.2266016,0.5569348,0.39785102
B_task,-1.0892181,0.010333836,0.51742566,0.76868254,0.4878202
B_task,0.08047581,-0.32456976,-0.64790577,0.28667378,0.33421934
B_task,3.4462755,-0.2344367,0.0974884,0.47275087,0.11596434
B_task,1.044107,-0.9863061,-0.15988415,0.57626736,0.33163017
B_task,0.42613935,0.3910395,0.018339753,0.36333138,0.56881684
B_task,-1.271164,1.1253287,0.050059438,0.22361837,0.67576385
B_task,1.7896452,1.4910867,-0.13936007,0.11440187,0.37564686
B_task,-0.53160477,0.31568283,0.5486264,0.5654838,0.53909016
B_task,1.5950537,-0.8394796,0.26718092,0.9374292,0.4224538
B_task,0.42245722,-0.16995722,-1.1874182,0.018766202,0.3786821
B_task,1.1558223,-0.5413616,0.36302543,0.86566347,0.42106938
B_task,-0.4136529,-0.5121474,0.62645864,0.9624731,0.4687828
