encoder,task_axis,distractor_axis,residual_axis,task,brightness
A_recon,0.2255010458661911,-1.194205875769407,0.04634984303833985,0.6252614855766296,0.23824448883533478
A_recon,0.6351807031583651,0.4426240991950731,-0.9700850142652018,0.6936228275299072,0.5383689999580383
A_recon,0.03925835973810063,1.6391984219234201,-1.6442586530261751,0.5215251445770264,0.8412796258926392
A_recon,-0.2451068970367293,1.846195131805245,-2.1256386221199497,0.308968186378479,0.8954702019691467
A_recon,-0.09801093483349373,-0.37748673563643054,0.326878638361946,0.39555642008781433,0.434401273727417
A_recon,1.1689099705713724,1.0146483962893187,-0.8294040184589891,0.9409341812133789,0.635783314704895
A_recon,-1.5059836642927766,-1.6386251844779582,1.3838014518927337,0.20120319724082947,0.2694895267486572
A_recon,1.491204273545784,-1.4605678741663926,2.4563458029494383,0.9882189035415649,0.10092655569314957
A_recon,1.0685246789801817,0.039737644889428284,0.16039761014477344,0.7583058476448059,0.4298226237297058
A_recon,-0.44002161042941235,-1.5211411008284728,0.6985048277580148,0.3597869277000427,0.20057223737239838
A_recon,0.2592736031703478,-1.6422540042531355,0.3834114943774531,0.6415135860443115,0.13155117630958557
A_recon,-0.4224145057449027,-0.6936843606849763,-0.5433776845486895,0.38098153471946716,0.38986292481422424
A_recon,-0.1728570677304482,-0.3705582255653073,0.31520916294665097,0.38149294257164,0.4288035035133362
A_recon,0.18392162122611402,1.543752090371137,-1.3344159433285225,0.5038029551506042,0.8267012238502502
A_recon,-1.172410686528684,0.16604110916224665,0.7414686876048283,0.016722822561860085,0.6313212513923645
A_recon,-0.03566704920640834,0.006926381698187421,-0.8335936612838998,0.49357154965400696,0.5071412920951843
A_recon,1.5620436446787682,-0.508266400333747,1.503228619301386,0.9715983867645264,0.2913753092288971
A_recon,-0.6174730983450726,0.9828087746549484,-0.37634219958988396,0.2854652404785156,0.7459394335746765
A_recon,1.141587615643406,0.4734564069456088,0.3232516896712679,0.7482179403305054,0.5216041803359985
A_recon,-0.010598490698763447,-0.44167683098131544,-0.1447278292830048,0.44278889894485474,0.4112386703491211
A_recon,-1.1417427956916593,0.25075953828906855,-0.16527313534661128,0.2092810422182083,0.6252051591873169
A_recon,1.8763378086803983,-1.0635713723007185,1.1832889756933078,0.9050025939941406,0.14702299237251282
A_recon,-1.6177322801694776,-2.383959179757549,2.0277141385004755,0.016827285289764404,0.11280588805675507
A_recon,-0.7555145640142409,-0.18639880764312822,0.6922022027389227,0.3035089373588562,0.5166800618171692
A_recon,0.9943527329795966,0.8161264438454964,-0.2848721310173991,0.9990258812904358,0.6117206811904907
A_recon,-0.837483522562704,-0.2613562535169041,-0.46796538268397675,0.26214680075645447,0.49886012077331543
A_recon,0.9524984862166196,1.742753628077152,-0.8802593295846297,0.8490445017814636,0.8026333451271057
A_recon,0.12050665454485184,-0.21139756369684684,-0.4164173850579359,0.6056831479072571,0.4499257504940033
A_recon,1.3326140426676574,0.21986330050951425,-0.12174342060610081,0.8060356974601746,0.44852232933044434
