seed,model,subset,horizon,n,err_px,median_px
2,baseline_linear,bounce,24,1273,40.06679379664936,38.79894610792385
2,baseline_linear,bounce,25,1273,42.480023709262966,40.98350875477337
3,A_recon,all,1,1500,0.7117097973823547,0.6229804158210754
3,A_recon,all,2,1500,0.7757651209831238,0.6827538013458252
3,A_recon,all,3,1500,0.8733079433441162,0.7786732912063599
3,A_recon,all,4,1500,0.9775515794754028,0.8787474036216736
3,A_recon,all,5,1500,1.0665032863616943,0.9633018970489502
3,A_recon,all,6,1500,1.166128396987915,1.0657308101654053
3,A_recon,all,7,1500,1.2643346786499023,1.1570147275924683
3,A_recon,all,8,1500,1.3626717329025269,1.2585117816925049
3,A_recon,all,9,1500,1.4652100801467896,1.3478035926818848
3,A_recon,all,10,1500,1.568723440170288,1.4484062194824219
3,A_recon,all,11,1500,1.6612744331359863,1.5458143949508667
3,A_recon,all,12,1500,1.7482550144195557,1.62445867061615
3,A_recon,all,13,1500,1.8501536846160889,1.7058672904968262
3,A_recon,all,14,1500,1.9435741901397705,1.8103067874908447
3,A_recon,all,15,1500,2.0550196170806885,1.8911774158477783
3,A_recon,all,16,1500,2.169534921646118,1.9950426816940308
3,A_recon,all,17,1500,2.2694811820983887,2.0716423988342285
3,A_recon,all,18,1500,2.367357015609741,2.159925699234009
3,A_recon,all,19,1500,2.4676077365875244,2.2484617233276367
3,A_recon,all,20,1500,2.569875717163086,2.313227653503418
3,A_recon,all,21,1500,2.6784050464630127,2.4286203384399414
3,A_recon,all,22,1500,2.7794277667999268,2.550501823425293
3,A_recon,all,23,1500,2.879964590072632,2.651243209838867
3,A_recon,all,24,1500,2.9889235496520996,2.7621660232543945
3,A_recon,all,25,1500,3.093961477279663,2.8141255378723145
3,A_recon,no_bounce,1,214,0.739772617816925,0.6567261219024658
3,A_recon,no_bounce,2,214,0.7589888572692871,0.673697829246521
3,A_recon,no_bounce,3,214,0.829826295375824,0.7583473920822144
3,A_recon,no_bounce,4,214,0.9120141267776489,0.8044331669807434
3,A_recon,no_bounce,5,214,1.0076936483383179,0.9199860692024231
3,A_recon,no_bounce,6,214,1.1218104362487793,1.040360927581787
3,A_recon,no_bounce,7,214,1.2550550699234009,1.1474525928497314
3,A_recon,no_bounce,8,214,1.3693958520889282,1.250746488571167
3,A_recon,no_bounce,9,214,1.477213740348816,1.2966076135635376
3,A_recon,no_bounce,10,214,1.587383508682251,1.4109724760055542
3,A_recon,no_bounce,11,214,1.721035122871399,1.5351684093475342
3,A_recon,no_bounce,12,214,1.8266068696975708,1.625658631324768
3,A_recon,no_bounce,13,214,1.94288170337677,1.7357457876205444
3,A_recon,no_bounce,14,214,2.077613592147827,1.8560819625854492
3,A_recon,no_bounce,15,214,2.1845664978027344,1.8932230472564697
3,A_recon,no_bounce,16,214,2.259953022003174,1.9410333633422852
3,A_recon,no_bounce,17,214,2.3731162548065186,2.1021409034729004
3,A_recon,no_bounce,18,214,2.488914966583252,2.26213002204895
3,A_recon,no_bounce,19,214,2.6191954612731934,2.3273911476135254
3,A_recon,no_bounce,20,214,2.7298293113708496,2.3106918334960938
3,A_recon,no_bounce,21,214,2.8121790885925293,2.3081820011138916
3,A_recon,no_bounce,22,214,2.8440425395965576,2.3597424030303955
3,A_recon,no_bounce,23,214,2.868147850036621,2.4243826866149902
3,A_recon,no_bounce,24,214,2.9124293327331543,2.4384758472442627
3,A_recon,no_bounce,25,214,3.0747628211975098,2.5551464557647705
3,A_recon,bounce,1,1286,0.7070398926734924,0.6150212287902832
3,A_recon,bounce,2,1286,0.7785568237304688,0.6834179162979126
3,A_recon,bounce,3,1286,0.8805436491966248,0.7839359045028687
3,A_recon,bounce,4,1286,0.9884575009346008,0.8886821269989014
3,A_recon,bounce,5,1286,1.0762895345687866,0.9682319760322571
3,A_recon,bounce,6,1286,1.1735032796859741,1.0694048404693604
3,A_recon,bounce,7,1286,1.2658787965774536,1.1581218242645264
3,A_recon,bounce,8,1286,1.3615527153015137,1.2612128257751465
3,A_recon,bounce,9,1286,1.4632126092910767,1.3660993576049805
3,A_recon,bounce,10,1286,1.5656183958053589,1.4531519412994385
3,A_recon,bounce,11,1286,1.651329755783081,1.5491907596588135
3,A_recon,bounce,12,1286,1.735216736793518,1.62445867061615
3,A_recon,bounce,13,1286,1.834722876548767,1.6955301761627197
3,A_recon,bounce,14,1286,1.921269178390503,1.8066041469573975
3,A_recon,bounce,15,1286,2.033461809158325,1.8911774158477783
3,A_recon,bounce,16,1286,2.1544888019561768,1.9976320266723633
3,A_recon,bounce,17,1286,2.2522358894348145,2.0661048889160156
3,A_recon,bounce,18,1286,2.3471291065216064,2.151865005493164
3,A_recon,bounce,19,1286,2.442382335662842,2.2281665802001953
3,A_recon,bounce,20,1286,2.5432581901550293,2.3173108100891113
3,A_recon,bounce,21,1286,2.656144142150879,2.4373581409454346
3,A_recon,bounce,22,1286,2.7686753273010254,2.561534881591797
3,A_recon,bounce,23,1286,2.8819308280944824,2.6894454956054688
3,A_recon,bounce,24,1286,3.001652717590332,2.8077540397644043
3,A_recon,bounce,25,1286,3.097156286239624,2.8546199798583984
3,B_task,all,1,1500,0.8019404411315918,0.7542058229446411
3,B_task,all,2,1500,0.8100206851959229,0.7638115882873535
3,B_task,all,3,1500,0.8958200812339783,0.8290398120880127
3,B_task,all,4,1500,0.9949324727058411,0.9297257661819458
3,B_task,all,5,1500,1.0768094062805176,0.9981693625450134
3,B_task,all,6,1500,1.1552023887634277,1.0730788707733154
3,B_task,all,7,1500,1.2383097410202026,1.1358790397644043
3,B_task,all,8,1500,1.324402093887329,1.2365069389343262
3,B_task,all,9,1500,1.4310191869735718,1.2999483346939087
3,B_task,all,10,1500,1.5306851863861084,1.4180328845977783
3,B_task,all,11,1500,1.6217024326324463,1.4887263774871826
3,B_task,all,12,1500,1.6975992918014526,1.5536792278289795
3,B_task,all,13,1500,1.7924460172653198,1.6329445838928223
3,B_task,all,14,1500,1.8880480527877808,1.7233315706253052
3,B_task,all,15,1500,1.9890193939208984,1.8054946660995483
3,B_task,all,16,1500,2.1056735515594482,1.9035779237747192
3,B_task,all,17,1500,2.200876474380493,1.9842615127563477
3,B_task,all,18,1500,2.295713424682617,2.1104888916015625
3,B_task,all,19,1500,2.395951747894287,2.1688079833984375
3,B_task,all,20,1500,2.5056793689727783,2.279041290283203
3,B_task,all,21,1500,2.623760461807251,2.353647232055664
3,B_task,all,22,1500,2.732090473175049,2.451864719390869
3,B_task,all,23,1500,2.840533971786499,2.5661046504974365
3,B_task,all,24,1500,2.937509059906006,2.6586060523986816
3,B_task,all,25,1500,3.0468881130218506,2.7843685150146484
3,B_task,no_bounce,1,214,0.8346391916275024,0.8157895803451538
3,B_task,no_bounce,2,214,0.7853526473045349,0.7436667680740356
3,B_task,no_bounce,3,214,0.848915159702301,0.8161134123802185
3,B_task,no_bounce,4,214,0.904680609703064,0.8466520309448242
3,B_task,no_bounce,5,214,0.9867335557937622,0.9294307231903076
3,B_task,no_bounce,6,214,1.0799943208694458,1.0361871719360352
3,B_task,no_bounce,7,214,1.1831071376800537,1.0793333053588867
3,B_task,no_bounce,8,214,1.2681536674499512,1.1542537212371826
3,B_task,no_bounce,9,214,1.3724827766418457,1.2117805480957031
3,B_task,no_bounce,10,214,1.4772570133209229,1.3295879364013672
3,B_task,no_bounce,11,214,1.579339623451233,1.4406564235687256
3,B_task,no_bounce,12,214,1.6678194999694824,1.411467432975769
3,B_task,no_bounce,13,214,1.7731736898422241,1.4800097942352295
3,B_task,no_bounce,14,214,1.8809908628463745,1.633947730064392
3,B_task,no_bounce,15,214,1.995388388633728,1.708194613456726
3,B_task,no_bounce,16,214,2.069413185119629,1.71988844871521
3,B_task,no_bounce,17,214,2.1544713973999023,1.7816672325134277
3,B_task,no_bounce,18,214,2.2654848098754883,1.9473087787628174
3,B_task,no_bounce,19,214,2.3844094276428223,2.049361228942871
3,B_task,no_bounce,20,214,2.4790267944335938,2.1377487182617188
3,B_task,no_bounce,21,214,2.5827980041503906,2.227829694747925
3,B_task,no_bounce,22,214,2.634120464324951,2.2390079498291016
3,B_task,no_bounce,23,214,2.677009344100952,2.2405166625976562
3,B_task,no_bounce,24,214,2.7104570865631104,2.3368489742279053
3,B_task,no_bounce,25,214,2.8256077766418457,2.547555923461914
3,B_task,bounce,1,1286,0.7964991927146912,0.7440365552902222
3,B_task,bounce,2,1286,0.814125657081604,0.7647053003311157
3,B_task,bounce,3,1286,0.9036253690719604,0.8322427272796631
3,B_task,bounce,4,1286,1.009950876235962,0.9474965333938599
3,B_task,bounce,5,1286,1.0917987823486328,1.0064711570739746
3,B_task,bounce,6,1286,1.1677175760269165,1.0837825536727905
3,B_task,bounce,7,1286,1.2474958896636963,1.1564403772354126
3,B_task,bounce,8,1286,1.333762288093567,1.2465463876724243
3,B_task,bounce,9,1286,1.4407600164413452,1.312608003616333
3,B_task,bounce,10,1286,1.5395760536193848,1.4281541109085083
3,B_task,bounce,11,1286,1.6287521123886108,1.5032782554626465
3,B_task,bounce,12,1286,1.702554702758789,1.571863055229187
3,B_task,bounce,13,1286,1.7956531047821045,1.645064353942871
3,B_task,bounce,14,1286,1.8892220258712769,1.7600116729736328
3,B_task,bounce,15,1286,1.987959623336792,1.8182460069656372
3,B_task,bounce,16,1286,2.111707925796509,1.9154942035675049
3,B_task,bounce,17,1286,2.2085986137390137,1.9978876113891602
3,B_task,bounce,18,1286,2.300743818283081,2.1347837448120117
3,B_task,bounce,19,1286,2.3978724479675293,2.192056655883789
3,B_task,bounce,20,1286,2.5101146697998047,2.297973155975342
3,B_task,bounce,21,1286,2.6305766105651855,2.371610164642334
3,B_task,bounce,22,1286,2.7483935356140137,2.5025973320007324
3,B_task,bounce,23,1286,2.8677453994750977,2.605841636657715
3,B_task,bounce,24,1286,2.975292444229126,2.720741033554077
3,B_task,bounce,25,1286,3.083710193634033,2.812317371368408
3,C_scene,all,1,1500,0.9042263031005859,0.7535510659217834
3,C_scene,all,2,1500,0.9557584524154663,0.8362594842910767
3,C_scene,all,3,1500,1.0429513454437256,0.9076635837554932
3,C_scene,all,4,1500,1.1525393724441528,1.012502908706665
3,C_scene,all,5,1500,1.2458641529083252,1.0765762329101562
3,C_scene,all,6,1500,1.3487852811813354,1.1764307022094727
3,C_scene,all,7,1500,1.4639407396316528,1.2888970375061035
3,C_scene,all,8,1500,1.5697368383407593,1.3829245567321777
3,C_scene,all,9,1500,1.6878366470336914,1.494463324546814
3,C_scene,all,10,1500,1.8016269207000732,1.5916178226470947
3,C_scene,all,11,1500,1.9065370559692383,1.6919128894805908
3,C_scene,all,12,1500,1.999998688697815,1.8043192625045776
3,C_scene,all,13,1500,2.114497423171997,1.8760005235671997
3,C_scene,all,14,1500,2.222989797592163,1.996142864227295
3,C_scene,all,15,1500,2.3344292640686035,2.132803440093994
3,C_scene,all,16,1500,2.453638792037964,2.195007801055908
3,C_scene,all,17,1500,2.579453706741333,2.3331236839294434
3,C_scene,all,18,1500,2.6991183757781982,2.4086544513702393
3,C_scene,all,19,1500,2.812596321105957,2.5139951705932617
3,C_scene,all,20,1500,2.9187819957733154,2.63010573387146
3,C_scene,all,21,1500,3.0258777141571045,2.772261142730713
3,C_scene,all,22,1500,3.1453428268432617,2.8465652465820312
3,C_scene,all,23,1500,3.2702724933624268,2.9285666942596436
3,C_scene,all,24,1500,3.38246750831604,3.0169453620910645
3,C_scene,all,25,1500,3.4920530319213867,3.150270938873291
3,C_scene,no_bounce,1,214,0.9486949443817139,0.8525466918945312
3,C_scene,no_bounce,2,214,0.9670894742012024,0.8553137183189392
3,C_scene,no_bounce,3,214,1.0554100275039673,0.9471242427825928
3,C_scene,no_bounce,4,214,1.126115322113037,1.00291907787323
3,C_scene,no_bounce,5,214,1.2557131052017212,1.0799634456634521
3,C_scene,no_bounce,6,214,1.3660709857940674,1.1562261581420898
3,C_scene,no_bounce,7,214,1.5014476776123047,1.291108250617981
3,C_scene,no_bounce,8,214,1.6138968467712402,1.4341416358947754
3,C_scene,no_bounce,9,214,1.7546101808547974,1.6359825134277344
3,C_scene,no_bounce,10,214,1.8886045217514038,1.711961269378662
3,C_scene,no_bounce,11,214,2.034903049468994,1.8439221382141113
3,C_scene,no_bounce,12,214,2.1706249713897705,1.9622366428375244
3,C_scene,no_bounce,13,214,2.30804705619812,2.0400307178497314
3,C_scene,no_bounce,14,214,2.458808660507202,2.157578468322754
3,C_scene,no_bounce,15,214,2.5974624156951904,2.2532763481140137
3,C_scene,no_bounce,16,214,2.7117037773132324,2.4471635818481445
3,C_scene,no_bounce,17,214,2.8353755474090576,2.5148239135742188
3,C_scene,no_bounce,18,214,2.9590277671813965,2.6569552421569824
3,C_scene,no_bounce,19,214,3.0958640575408936,2.71929931640625
3,C_scene,no_bounce,20,214,3.2075326442718506,2.783097267150879
3,C_scene,no_bounce,21,214,3.3202836513519287,2.937910556793213
3,C_scene,no_bounce,22,214,3.399764060974121,3.051182270050049
3,C_scene,no_bounce,23,214,3.4394760131835938,2.9592418670654297
3,C_scene,no_bounce,24,214,3.4838318824768066,3.028449058532715
3,C_scene,no_bounce,25,214,3.628366708755493,3.2670657634735107
3,C_scene,bounce,1,1286,0.8968263864517212,0.7419313192367554
3,C_scene,bounce,2,1286,0.9538729190826416,0.8278986215591431
3,C_scene,bounce,3,1286,1.040878176689148,0.9014360904693604
3,C_scene,bounce,4,1286,1.156936526298523,1.0145163536071777
3,C_scene,bounce,5,1286,1.244225263595581,1.0763078927993774
3,C_scene,bounce,6,1286,1.3459088802337646,1.1841669082641602
3,C_scene,bounce,7,1286,1.457699179649353,1.2867372035980225
3,C_scene,bounce,8,1286,1.562388300895691,1.375415325164795
3,C_scene,bounce,9,1286,1.6767247915267944,1.4674277305603027
3,C_scene,bounce,10,1286,1.7871533632278442,1.5723848342895508
3,C_scene,bounce,11,1286,1.8851763010025024,1.6587071418762207
3,C_scene,bounce,12,1286,1.9716053009033203,1.7540090084075928
3,C_scene,bounce,13,1286,2.082288980484009,1.844736099243164
3,C_scene,bounce,14,1286,2.1837480068206787,1.9569590091705322
3,C_scene,bounce,15,1286,2.290658950805664,2.106598377227783
3,C_scene,bounce,16,1286,2.4106945991516113,2.1465909481048584
3,C_scene,bounce,17,1286,2.5368666648864746,2.290952444076538
3,C_scene,bounce,18,1286,2.655867338180542,2.356616497039795
3,C_scene,bounce,19,1286,2.765458583831787,2.465580940246582
3,C_scene,bounce,20,1286,2.870731830596924,2.591649293899536
3,C_scene,bounce,21,1286,2.97688627243042,2.7515292167663574
3,C_scene,bounce,22,1286,3.1030051708221436,2.834750175476074
3,C_scene,bounce,23,1286,3.2421157360076904,2.923232316970825
3,C_scene,bounce,24,1286,3.365600109100342,3.0101571083068848
3,C_scene,bounce,25,1286,3.469369649887085,3.1216912269592285
3,D_latent,all,1,1500,16.932729721069336,17.702489852905273
3,D_latent,all,2,1500,17.371971130371094,18.04718780517578
3,D_latent,all,3,1500,17.772865295410156,18.6121826171875
3,D_latent,all,4,1500,18.146541595458984,18.965627670288086
3,D_latent,all,5,1500,18.465316772460938,19.318727493286133
3,D_latent,all,6,1500,18.70576286315918,19.579505920410156
3,D_latent,all,7,1500,18.85467529296875,19.72792625427246
3,D_latent,all,8,1500,18.949241638183594,19.865989685058594
3,D_latent,all,9,1500,18.989591598510742,19.817161560058594
3,D_latent,all,10,1500,18.990705490112305,19.921558380126953
3,D_latent,all,11,1500,18.955108642578125,19.787845611572266
3,D_latent,all,12,1500,18.898916244506836,19.816429138183594
3,D_latent,all,13,1500,18.807010650634766,19.794511795043945
3,D_latent,all,14,1500,18.695960998535156,19.662315368652344
3,D_latent,all,15,1500,18.580419540405273,19.545215606689453
3,D_latent,all,16,1500,18.4617977142334,19.41677474975586
3,D_latent,all,17,1500,18.33326530456543,19.263891220092773
3,D_latent,all,18,1500,18.227012634277344,19.19278907775879
3,D_latent,all,19,1500,18.128890991210938,19.11412811279297
3,D_latent,all,20,1500,18.065216064453125,18.971115112304688
3,D_latent,all,21,1500,18.03083610534668,18.831329345703125
3,D_latent,all,22,1500,18.0241641998291,18.786874771118164
3,D_latent,all,23,1500,18.041961669921875,18.740413665771484
3,D_latent,all,24,1500,18.07098388671875,18.775371551513672
3,D_latent,all,25,1500,18.103919982910156,18.786348342895508
3,D_latent,no_bounce,1,214,13.863809585571289,13.590139389038086
3,D_latent,no_bounce,2,214,13.18013858795166,13.386710166931152
3,D_latent,no_bounce,3,214,12.561516761779785,13.38149642944336
3,D_latent,no_bounce,4,214,12.016487121582031,12.69125747680664
3,D_latent,no_bounce,5,214,11.543972969055176,12.255955696105957
3,D_latent,no_bounce,6,214,11.145630836486816,11.508279800415039
3,D_latent,no_bounce,7,214,10.831949234008789,10.975822448730469
3,D_latent,no_bounce,8,214,10.547027587890625,10.50737476348877
3,D_latent,no_bounce,9,214,10.343462944030762,9.89065170288086
3,D_latent,no_bounce,10,214,10.229147911071777,9.823925018310547
3,D_latent,no_bounce,11,214,10.2243013381958,9.828155517578125
3,D_latent,no_bounce,12,214,10.336710929870605,9.939905166625977
3,D_latent,no_bounce,13,214,10.561972618103027,10.461535453796387
3,D_latent,no_bounce,14,214,10.928468704223633,10.613275527954102
3,D_latent,no_bounce,15,214,11.420100212097168,11.113143920898438
3,D_latent,no_bounce,16,214,12.012467384338379,11.794290542602539
3,D_latent,no_bounce,17,214,12.672758102416992,12.294682502746582
3,D_latent,no_bounce,18,214,13.432158470153809,13.169329643249512
3,D_latent,no_bounce,19,214,14.231707572937012,13.875186920166016
3,D_latent,no_bounce,20,214,15.09506893157959,14.799775123596191
3,D_latent,no_bounce,21,214,15.985025405883789,16.235607147216797
3,D_latent,no_bounce,22,214,16.919084548950195,17.529586791992188
3,D_latent,no_bounce,23,214,17.869037628173828,18.743934631347656
3,D_latent,no_bounce,24,214,18.877111434936523,19.57634735107422
3,D_latent,no_bounce,25,214,19.88136100769043,20.96963119506836
3,D_latent,bounce,1,1286,17.44342041015625,18.000656127929688
3,D_latent,bounce,2,1286,18.069522857666016,18.682825088500977
3,D_latent,bounce,3,1286,18.640071868896484,19.40079116821289
3,D_latent,bounce,4,1286,19.1666259765625,19.986675262451172
3,D_latent,bounce,5,1286,19.617082595825195,20.331296920776367
3,D_latent,bounce,6,1286,19.96382713317871,20.582643508911133
3,D_latent,bounce,7,1286,20.189716339111328,20.86180305480957
3,D_latent,bounce,8,1286,20.34743309020996,20.993419647216797
3,D_latent,bounce,9,1286,20.42837142944336,21.031564712524414
3,D_latent,bounce,10,1286,20.448692321777344,21.042245864868164
3,D_latent,bounce,11,1286,20.407981872558594,20.979633331298828
3,D_latent,bounce,12,1286,20.323732376098633,20.857515335083008
3,D_latent,bounce,13,1286,20.179046630859375,20.848617553710938
3,D_latent,bounce,14,1286,19.9885311126709,20.87360191345215
3,D_latent,bounce,15,1286,19.77195167541504,20.72681999206543
3,D_latent,bounce,16,1286,19.53501319885254,20.47077178955078
3,D_latent,bounce,17,1286,19.27521514892578,20.273193359375
3,D_latent,bounce,18,1286,19.024913787841797,20.072952270507812
3,D_latent,bounce,19,1286,18.77741241455078,19.879655838012695
3,D_latent,bounce,20,1286,18.559471130371094,19.49401092529297
3,D_latent,bounce,21,1286,18.371273040771484,19.273841857910156
3,D_latent,bounce,22,1286,18.208057403564453,19.048839569091797
3,D_latent,bounce,23,1286,18.070735931396484,18.722354888916016
3,D_latent,bounce,24,1286,17.93683624267578,18.650634765625
3,D_latent,bounce,25,1286,17.808137893676758,18.476791381835938
3,baseline_hold,all,1,1500,1.4127122163772583,1.4052985906600952
3,baseline_hold,all,2,1500,2.767132043838501,2.7604587078094482
3,baseline_hold,all,3,1500,4.0732293128967285,4.083240509033203
3,baseline_hold,all,4,1500,5.349461078643799,5.3174028396606445
3,baseline_hold,all,5,1500,6.5698723793029785,6.487427711486816
3,baseline_hold,all,6,1500,7.712348937988281,7.643196105957031
3,baseline_hold,all,7,1500,8.776385307312012,8.640399932861328
3,baseline_hold,all,8,1500,9.798035621643066,9.606623649597168
3,baseline_hold,all,9,1500,10.77197265625,10.59849739074707
3,baseline_hold,all,10,1500,11.709432601928711,11.555146217346191
3,baseline_hold,all,11,1500,12.60586166381836,12.370737075805664
3,baseline_hold,all,12,1500,13.470616340637207,13.183868408203125
3,baseline_hold,all,13,1500,14.307785987854004,13.879964828491211
3,baseline_hold,all,14,1500,15.11704158782959,14.636555671691895
3,baseline_hold,all,15,1500,15.899770736694336,15.289484977722168
3,baseline_hold,all,16,1500,16.664873123168945,16.118003845214844
3,baseline_hold,all,17,1500,17.392507553100586,16.935949325561523
3,baseline_hold,all,18,1500,18.104738235473633,17.407920837402344
3,baseline_hold,all,19,1500,18.80303192138672,17.97286605834961
3,baseline_hold,all,20,1500,19.501251220703125,18.658130645751953
3,baseline_hold,all,21,1500,20.195146560668945,19.432918548583984
3,baseline_hold,all,22,1500,20.8844051361084,20.09356689453125
3,baseline_hold,all,23,1500,21.555835723876953,20.53580093383789
3,baseline_hold,all,24,1500,22.21931266784668,21.056684494018555
3,baseline_hold,all,25,1500,22.846546173095703,21.787281036376953
3,baseline_hold,no_bounce,1,214,1.1544463634490967,1.0849727392196655
3,baseline_hold,no_bounce,2,214,2.2878096103668213,2.1347320079803467
3,baseline_hold,no_bounce,3,214,3.442767858505249,3.2001678943634033
3,baseline_hold,no_bounce,4,214,4.588301181793213,4.179945945739746
3,baseline_hold,no_bounce,5,214,5.725598335266113,5.156216621398926
3,baseline_hold,no_bounce,6,214,6.862796306610107,6.282064437866211
3,baseline_hold,no_bounce,7,214,8.004056930541992,7.277959823608398
3,baseline_hold,no_bounce,8,214,9.147723197937012,8.308441162109375
3,baseline_hold,no_bounce,9,214,10.30909252166748,9.413745880126953
3,baseline_hold,no_bounce,10,214,11.441922187805176,10.369165420532227
3,baseline_hold,no_bounce,11,214,12.585334777832031,11.516192436218262
3,baseline_hold,no_bounce,12,214,13.73304271697998,12.518147468566895
3,baseline_hold,no_bounce,13,214,14.85263729095459,13.414190292358398
3,baseline_hold,no_bounce,14,214,16.006582260131836,14.533394813537598
3,baseline_hold,no_bounce,15,214,17.150238037109375,15.566963195800781
3,baseline_hold,no_bounce,16,214,18.306739807128906,16.601642608642578
3,baseline_hold,no_bounce,17,214,19.424711227416992,17.622652053833008
3,baseline_hold,no_bounce,18,214,20.57818031311035,18.62356948852539
3,baseline_hold,no_bounce,19,214,21.71886444091797,19.63933563232422
3,baseline_hold,no_bounce,20,214,22.868261337280273,20.683229446411133
3,baseline_hold,no_bounce,21,214,23.994905471801758,21.664731979370117
3,baseline_hold,no_bounce,22,214,25.138525009155273,22.76078224182129
3,baseline_hold,no_bounce,23,214,26.25227165222168,23.80638313293457
3,baseline_hold,no_bounce,24,214,27.421022415161133,24.916744232177734
3,baseline_hold,no_bounce,25,214,28.5572566986084,26.02698516845703
3,baseline_hold,bounce,1,1286,1.4556896686553955,1.4735987186431885
3,baseline_hold,bounce,2,1286,2.8468949794769287,2.861724853515625
3,baseline_hold,bounce,3,1286,4.17814302444458,4.234962463378906
3,baseline_hold,bounce,4,1286,5.476123809814453,5.532733917236328
3,baseline_hold,bounce,5,1286,6.710364818572998,6.724553108215332
3,baseline_hold,bounce,6,1286,7.853720664978027,7.898433685302734
3,baseline_hold,bounce,7,1286,8.904906272888184,8.990829467773438
3,baseline_hold,bounce,8,1286,9.906251907348633,9.815269470214844
3,baseline_hold,bounce,9,1286,10.848999977111816,10.786726951599121
3,baseline_hold,bounce,10,1286,11.753947257995605,11.70303726196289
3,baseline_hold,bounce,11,1286,12.609277725219727,12.515189170837402
3,baseline_hold,bounce,12,1286,13.426944732666016,13.434585571289062
3,baseline_hold,bounce,13,1286,14.217119216918945,13.912424087524414
3,baseline_hold,bounce,14,1286,14.969016075134277,14.65256118774414
3,baseline_hold,bounce,15,1286,15.691683769226074,15.225116729736328
3,baseline_hold,bounce,16,1286,16.39165496826172,16.05502700805664
3,baseline_hold,bounce,17,1286,17.05433464050293,16.696643829345703
3,baseline_hold,bounce,18,1286,17.693140029907227,17.161861419677734
3,baseline_hold,bounce,19,1286,18.31781578063965,17.64310646057129
3,baseline_hold,bounce,20,1286,18.940956115722656,18.057353973388672
3,baseline_hold,bounce,21,1286,19.562837600708008,18.82830810546875
3,baseline_hold,bounce,22,1286,20.176485061645508,19.346527099609375
3,baseline_hold,bounce,23,1286,20.77431297302246,19.77532958984375
3,baseline_hold,bounce,24,1286,21.353710174560547,20.252910614013672
3,baseline_hold,bounce,25,1286,21.896240234375,20.79656219482422
3,baseline_linear,all,1,1500,0.6387140460114744,0.2766623856874153
3,baseline_linear,all,2,1500,1.2844865645841559,0.4169797261213345
3,baseline_linear,all,3,1500,2.035951761861748,0.5744488294537263
3,baseline_linear,all,4,1500,2.868809336138408,0.7128938632840058
3,baseline_linear,all,5,1500,3.801169112055863,0.8930521409081404
3,baseline_linear,all,6,1500,4.872728782074136,1.13468855619711
3,baseline_linear,all,7,1500,6.073774158872687,1.429377792709676
3,baseline_linear,all,8,1500,7.393107592434249,1.9166221410933137
3,baseline_linear,all,9,1500,8.816924625517839,3.363920460035148
3,baseline_linear,all,10,1500,10.340318132616781,5.57227799133572
3,baseline_linear,all,11,1500,11.969344722913423,7.978062215924966
3,baseline_linear,all,12,1500,13.680345400069745,10.101825909517785
3,baseline_linear,all,13,1500,15.481213963155685,12.642855074364748
3,baseline_linear,all,14,1500,17.37411183301812,15.208454792933345
3,baseline_linear,all,15,1500,19.321892118734386,17.86012343353865
3,baseline_linear,all,16,1500,21.347728188575537,20.290898568890995
3,baseline_linear,all,17,1500,23.44546405715838,22.91506896403917
3,baseline_linear,all,18,1500,25.594061477806267,25.16188335887628
3,baseline_linear,all,19,1500,27.794495372993378,27.5806371483532
3,baseline_linear,all,20,1500,30.026838297871567,30.121990853160113
3,baseline_linear,all,21,1500,32.28129911633868,32.32308583764808
3,baseline_linear,all,22,1500,34.55912922178424,35.02329553406065
3,baseline_linear,all,23,1500,36.83121800333401,37.17417051869422
3,baseline_linear,all,24,1500,39.11606828223187,39.49532106777187
3,baseline_linear,all,25,1500,41.38725155442138,41.93140890264847
3,baseline_linear,no_bounce,1,214,1.095321444463463,0.41406508714131823
3,baseline_linear,no_bounce,2,214,2.1126547204033743,0.6196425135387611
3,baseline_linear,no_bounce,3,214,3.1550883020485383,0.8067338092979224
3,baseline_linear,no_bounce,4,214,4.152180169508846,0.9878578584516373
3,baseline_linear,no_bounce,5,214,5.174747173112265,1.133603908546921
3,baseline_linear,no_bounce,6,214,6.189066423850636,1.3502656459989653
3,baseline_linear,no_bounce,7,214,7.198199832177194,1.5424461123864768
3,baseline_linear,no_bounce,8,214,8.206908387042676,1.5984763464715346
3,baseline_linear,no_bounce,9,214,9.221796060826257,1.7005143728841334
3,baseline_linear,no_bounce,10,214,10.229310382164675,1.8644913990696677
3,baseline_linear,no_bounce,11,214,11.26777186844776,2.0588912462929176
3,baseline_linear,no_bounce,12,214,12.259240923306978,2.135769302616608
3,baseline_linear,no_bounce,13,214,13.263256148165844,2.251003959993664
3,baseline_linear,no_bounce,14,214,14.306803953530732,2.4080035594788187
3,baseline_linear,no_bounce,15,214,15.305309704433784,2.5386501269634056
3,baseline_linear,no_bounce,16,214,16.281098857978762,2.596601417159772
3,baseline_linear,no_bounce,17,214,17.284996231094997,2.795980602161527
3,baseline_linear,no_bounce,18,214,18.30101980389054,2.8548299356555242
3,baseline_linear,no_bounce,19,214,19.309533087243548,3.1466599868068923
3,baseline_linear,no_bounce,20,214,20.32174982516495,3.3154746169141527
3,baseline_linear,no_bounce,21,214,21.323215518506778,3.440468974698546
3,baseline_linear,no_bounce,22,214,22.34049291571591,3.503984715803583
3,baseline_linear,no_bounce,23,214,23.334562242856858,3.6125045721661864
